"","corr","p"
"PFKFB4",-0.0619249303890621,4.29662578854119e-09
"TESPA1",-0.0619654061000393,4.19804102040805e-09
"ABCA7",-0.0620541044771137,3.98963794533687e-09
"CCNDBP1",-0.0620694505585334,3.9546178109179e-09
"SLC9A9",-0.0621323752919438,3.8141241914957e-09
"AC010359.3",-0.0622954558972611,3.47223803635856e-09
"SBF2",-0.0623204671919426,3.4225144231135e-09
"VIPR1-AS1",-0.0623885001331053,3.29074264857021e-09
"SFI1",-0.0623910021539778,3.28599190148298e-09
"LTA",-0.0624642502630901,3.14983211644559e-09
"KIF22",-0.0624880759200156,3.10673872779032e-09
"AL627309.5",-0.0624910796161251,3.10134686139077e-09
"PNRC1",-0.0625464279388487,3.00360751224285e-09
"KIF21B",-0.0627626662604932,2.64970053537515e-09
"HSPA1B",-0.0628083343330958,2.5803288807589e-09
"KNSTRN",-0.06292515007182,2.41083088058242e-09
"AC005050.3",-0.062978531692469,2.33703251932587e-09
"AC100803.2",-0.0630411454790963,2.25327220754905e-09
"EXOSC1",-0.0630481104074873,2.24413773875389e-09
"RPL38",-0.0631747257192468,2.08423399393097e-09
"AC124242.1",-0.0633677911884198,1.8615568194129e-09
"DCLRE1C",-0.0633893266122331,1.8382047287644e-09
"SEMA4C",-0.0635069241687455,1.71563447142747e-09
"ASGR1",-0.0635577536706868,1.66515491255422e-09
"KCNJ2",-0.0635623903614744,1.6606228409017e-09
"AC024909.1",-0.0635969782834585,1.62719247480884e-09
"KCNH3",-0.0635984793869211,1.62575655461809e-09
"PARD6G-AS1",-0.0637351098975708,1.50010216894549e-09
"IGFBP6",-0.06385660486336,1.39635454824461e-09
"AP002761.4",-0.0638925919416331,1.36699035119218e-09
"TMEM102",-0.0639494076576332,1.32185170943204e-09
"LINC01410",-0.0641091273048718,1.20260038726728e-09
"RAB5IF",-0.0641295896624925,1.18810188282853e-09
"TPSAB1",-0.0642236163166757,1.12364082849158e-09
"RNF166",-0.0642350088861957,1.11606599425999e-09
"TSPOAP1-AS1",-0.0642543712290961,1.10330616008886e-09
"C5AR2",-0.0642645819472039,1.09663465659062e-09
"RBP7",-0.0642915965937386,1.07917285685958e-09
"CCDC115",-0.0643156690375004,1.06384144543721e-09
"SYNJ1",-0.0644222421569175,9.98479303826428e-10
"AL451085.1",-0.0645437404408945,9.28733749919006e-10
"TMEM191B",-0.0645578027935616,9.20974790275885e-10
"BATF2",-0.0645648355289831,9.17118195080315e-10
"PML",-0.0646488213855237,8.72261761528815e-10
"PSD4",-0.0646588977137892,8.67025960283604e-10
"RAI1",-0.0646714861951498,8.60527854824357e-10
"RPL19",-0.0646758227061786,8.58300388280949e-10
"SECISBP2",-0.0647102704703333,8.40804758557827e-10
"MAGOH",-0.0647309131144063,8.30487754519311e-10
"GRIPAP1",-0.0647735940372095,8.09546218693537e-10
"LINC01624",-0.0647982610037035,7.97679049561283e-10
"AC007613.1",-0.0648083473779963,7.92875560205025e-10
"TGM1",-0.0648495045574733,7.73565782927552e-10
"SRGN",-0.0650313529334104,6.9359810318827e-10
"CLCF1",-0.065071199551715,6.77184326767776e-10
"PSEN1",-0.0652217998312075,6.18501824408013e-10
"RPS6KA5",-0.065233154649275,6.14284224626026e-10
"AC008569.2",-0.0653068222925825,5.87594903020772e-10
"DOK3",-0.0655667922090791,5.02148657497821e-10
"FAM122C",-0.0655840018668733,4.96941565749619e-10
"TBPL1",-0.0656136148576806,4.88104691546673e-10
"PANK2",-0.0657341794823376,4.53683238548842e-10
"LPAR2",-0.0657662623527222,4.44930023839891e-10
"ZRSR2",-0.0659113928242719,4.07349952379297e-10
"RET",-0.0659388987847266,4.00585391657267e-10
"GPR65",-0.066194663601476,3.42713405990628e-10
"MKRN1",-0.0662010885510573,3.41370172032578e-10
"UBE2R2",-0.0662244619186565,3.36526830367028e-10
"JADE1",-0.066429796781736,2.96763441193766e-10
"SRGAP2B",-0.0665563005625688,2.74590375366536e-10
"AC010173.1",-0.0665953146342071,2.68084641722234e-10
"SHFL",-0.0666054516590633,2.66419043291673e-10
"CDIP1",-0.0666426666569871,2.60390505564436e-10
"RBM39",-0.0667897110065605,2.37846772232946e-10
"ANP32A",-0.0668078465268982,2.3520200522032e-10
"IZUMO4",-0.066909421143907,2.2091151629544e-10
"TREML2",-0.0669364237586553,2.17257494923371e-10
"AC020916.1",-0.0669790086295379,2.11614503903277e-10
"CLTB",-0.0670339733604415,2.04542284657307e-10
"FAM204A",-0.0670588675878891,2.01415650172572e-10
"IFIH1",-0.067085433000052,1.98130610594214e-10
"AP000240.1",-0.0670993403570957,1.96431777322151e-10
"IFIT5",-0.0671029096044464,1.95998080507477e-10
"PGGT1B",-0.0671483387609589,1.90559063871538e-10
"AC011472.2",-0.0673038562777231,1.73032998499353e-10
"PID1",-0.0673374159009394,1.69462957853838e-10
"AL157895.1",-0.0674663359524373,1.56405689144715e-10
"AC004241.3",-0.0675171146363525,1.51537182895996e-10
"LSM8",-0.0675201321770233,1.51252578526281e-10
"CSF2RB",-0.0675695862810373,1.46661973441869e-10
"MEGF9",-0.0675771948183007,1.45967898546588e-10
"C4orf33",-0.0676206408519429,1.42065673070583e-10
"TNK2-AS1",-0.0676441084876225,1.40000456110127e-10
"KIN",-0.0676637657351678,1.38293165910365e-10
"TRMT61A",-0.0677272077406906,1.32920668351089e-10
"TNFRSF25",-0.0678390343095717,1.23943118703197e-10
"AC007285.1",-0.0679250524710385,1.17443368424767e-10
"MESP2",-0.0680885012348863,1.05997902599106e-10
"NRROS",-0.0682479544320098,9.58859522402937e-11
"RHEX",-0.0683067289345061,9.24018058663044e-11
"JADE2",-0.0683231500358483,9.14506889121081e-11
"LINC00482",-0.0683969524153376,8.7292870648503e-11
"PELI2",-0.0685119857372047,8.11780965193352e-11
"U62317.1",-0.0685853649013002,7.7498438043429e-11
"CBX4",-0.0686028336042924,7.66467817325706e-11
"FLI1",-0.0686666437906588,7.36128891359134e-11
"MAD2L2",-0.0686993005837696,7.21059505258616e-11
"MARK2",-0.0687700560598538,6.8943693748447e-11
"SP100",-0.0688235176535506,6.66446884671401e-11
"GK5",-0.0689077428367312,6.31740202926875e-11
"KIT",-0.0689101246044936,6.30784900741349e-11
"STAT1",-0.0689342434883445,6.21190306225219e-11
"CCNG2",-0.0691507781728753,5.41205116694423e-11
"BTBD10",-0.0691766224647799,5.32359360492173e-11
"C16orf74",-0.0691822325356025,5.30457957910372e-11
"LYRM1",-0.0691970336164515,5.25473299275085e-11
"RGS3",-0.0692619708656557,5.04140022713665e-11
"BTN3A1",-0.069371464349567,4.70072107603862e-11
"AC034199.1",-0.0694155192900874,4.57009494947354e-11
"SAMSN1",-0.069511876460589,4.29664270930949e-11
"SLC18A2",-0.0695628157596347,4.15861755396572e-11
"RINL",-0.0695867935567058,4.09515804463918e-11
"AL451165.2",-0.0697117051745467,3.77958518771355e-11
"STIM2",-0.0697265609831806,3.74367531098148e-11
"ANKRD44-IT1",-0.0697711080832912,3.63798437705485e-11
"RAB29",-0.0697849657409959,3.60570561774081e-11
"SLC25A6",-0.0698107973854546,3.54628208729101e-11
"ICA1L",-0.0698797300897883,3.39235906599503e-11
"GLT1D1",-0.0698984409935337,3.35171931314242e-11
"TMTC2",-0.0699314562546915,3.28116953179043e-11
"RPS25",-0.0699873390761383,3.16505180093313e-11
"SNX21",-0.0700518996047832,3.03590402933758e-11
"UMOD",-0.0700637539463318,3.01275737978272e-11
"CBWD5",-0.0700814187768269,2.97858532340695e-11
"GPRC5C",-0.0700847269515076,2.97222806660432e-11
"MYO7B",-0.0702359958841076,2.69530033116606e-11
"AC079305.3",-0.0703317258208128,2.53326836728259e-11
"MIER1",-0.0704238428713843,2.38637050766399e-11
"GBP3",-0.0704982227434446,2.27387153708000e-11
"AL033528.2",-0.0706283559238667,2.08940342197484e-11
"GATA2",-0.0706834035635739,2.0158564640444e-11
"CARD8",-0.0707107314275278,1.98029225816193e-11
"CHN2",-0.0707147936867775,1.97505838596619e-11
"DGKG",-0.0708851699635373,1.76732753649362e-11
"NFKB2",-0.0710724356434599,1.56365122911457e-11
"MZF1-AS1",-0.0711030235932204,1.5326430136513e-11
"AC012020.1",-0.0711758153823658,1.4612523094209e-11
"INHBA-AS1",-0.0713773354514636,1.2801691597512e-11
"CTDSP1",-0.0714011381307063,1.26028937973803e-11
"AC025259.3",-0.0714316193903736,1.23527271148369e-11
"CRBN",-0.0714779721307405,1.19815934029585e-11
"EIF3K",-0.071648712324279,1.07063797916891e-11
"SYNE3",-0.0717802004975961,9.81587177166516e-12
"VPS29",-0.0717844948458246,9.78804659951923e-12
"EIF4E3",-0.0718871202342499,9.14560385461572e-12
"PRR7",-0.0719729274513158,8.64030547953024e-12
"SLC27A3",-0.0721910544995532,7.47573561205684e-12
"AC009119.1",-0.0721967570464216,7.44745167526299e-12
"PLEKHM1",-0.0722040315955839,7.4115229400685e-12
"LINC00954",-0.0722303321329104,7.28303685538202e-12
"IFNAR2",-0.0722726722580444,7.08076323294319e-12
"CBWD2",-0.0725097642589051,6.04579447117195e-12
"SH3KBP1",-0.0726528075317429,5.49469496498644e-12
"SEC14L1",-0.0727827626700089,5.03689497456846e-12
"AC116366.1",-0.0728160485674124,4.92578467512512e-12
"AL451069.2",-0.0728934484377831,4.67662385407612e-12
"C1orf131",-0.0729061228979368,4.63701755881157e-12
"TMEM191C",-0.0730349407550264,4.25267406898226e-12
"TICAM2",-0.073054907796808,4.19596506789371e-12
"UBL5",-0.0732357757706318,3.71491657500675e-12
"NXPE3",-0.0732954428371744,3.56841614728473e-12
"HLA-DPA1",-0.0733262451920217,3.49501924483156e-12
"PRKY",-0.0733435252616003,3.45449387600631e-12
"PMVK",-0.0733462320479825,3.44818776914672e-12
"AC015871.7",-0.0733487275920525,3.44238380131552e-12
"AC099343.3",-0.073619158547659,2.86703903169366e-12
"ANKLE1",-0.0736254105995745,2.85492044327695e-12
"C3orf14",-0.0737697959217218,2.58861798872908e-12
"AC092384.1",-0.0737981137495878,2.53932304558418e-12
"KLHL18",-0.0740189518510541,2.18520853939414e-12
"CRLF3",-0.0740539016520405,2.13379643708887e-12
"PGA3",-0.0742326450379306,1.88884967835265e-12
"YWHAZ",-0.0743579336148716,1.73382201063119e-12
"PRADC1",-0.0743833936177998,1.70388014460177e-12
"CYBC1",-0.0743847369945289,1.70231445147837e-12
"ARID4B",-0.0744358460540776,1.64378413154048e-12
"XYLT1",-0.0744929408381554,1.58073171263725e-12
"TIAM2",-0.0745601762698211,1.50951790527870e-12
"SLC8A1",-0.0745626360944184,1.5069731074994e-12
"POLK",-0.0745909261015286,1.47800665633354e-12
"GNAI3",-0.0745972782158412,1.47157813223586e-12
"OPRL1",-0.0746733342464829,1.39670541516778e-12
"EBI3",-0.0747189546129277,1.35360158786111e-12
"ZEB2-AS1",-0.0747383250861982,1.33569683248361e-12
"ADAR",-0.0747486630754393,1.32623639696833e-12
"SMCR5",-0.0747716886603016,1.30540099668806e-12
"NRG1",-0.0748965222306565,1.19791008011678e-12
"EIF4E2",-0.0749963757857369,1.11822378666597e-12
"SRSF3",-0.0750099789277787,1.10777874925338e-12
"ZSCAN16",-0.0750464719196401,1.0802285344704e-12
"TMBIM4",-0.0752110162947327,9.64129344554836e-13
"RPAP3",-0.0752177148090749,9.59671990254856e-13
"RAB44",-0.0752641473286665,9.29325733185245e-13
"AC007032.1",-0.0752661739961681,9.28022863252944e-13
"AC122685.1",-0.0752824915001438,9.17598046258677e-13
"ZDHHC18",-0.0753147605257029,8.97319435922566e-13
"TBC1D8",-0.0753303708788097,8.87668001645395e-13
"ZNF467",-0.0754824694062096,7.98804878717827e-13
"SOX15",-0.075627716839263,7.22121289507185e-13
"FRMD3",-0.0756530647124516,7.09500371343043e-13
"CNOT6L",-0.0757606827325056,6.58284510038471e-13
"ZNF296",-0.0758036209994083,6.38878656116275e-13
"TBCD",-0.075839119630586,6.2326006382695e-13
"CHST7",-0.075881727956126,6.05007696349345e-13
"CEACAM4",-0.07590007785276,5.97309645956433e-13
"VAV2",-0.0760009188476237,5.56690545404474e-13
"TAGAP",-0.0763007822727698,4.51262465876331e-13
"C1orf56",-0.0763218271953238,4.44648214579401e-13
"RPH3A",-0.0764419014694064,4.08691241041827e-13
"AC010654.1",-0.076543816054889,3.80424498257917e-13
"FOLR3",-0.0765483382433121,3.79215749902059e-13
"ZC3HAV1",-0.07664471870767,3.54332326342896e-13
"AC245452.1",-0.0766779522125133,3.46129587745404e-13
"NCOA3",-0.0767084371093663,3.38769399842623e-13
"MRTFA",-0.076715365712726,3.37118133484449e-13
"KIF3B",-0.077006194221749,2.74498234761657e-13
"PLD4",-0.0770216143494825,2.71517971008346e-13
"AL445524.1",-0.0770988761293629,2.57057442645631e-13
"FUS",-0.0771313262376949,2.51212045463176e-13
"SLC35A1",-0.0772436676471094,2.31966123361877e-13
"MALAT1",-0.0772932142367414,2.23945356060464e-13
"MIR29B2CHG",-0.0773305285991083,2.18085216815902e-13
"UBE2J1",-0.0773547192174437,2.14366884413562e-13
"NBPF19",-0.0773561531955016,2.14148433886705e-13
"WAC",-0.0773653182170165,2.12757400953679e-13
"TRIM5",-0.0776713191141854,1.7108073161145e-13
"LINC00278",-0.0776939311797287,1.68341003142848e-13
"RAP2C",-0.0778746684731204,1.47937414454381e-13
"EPN1",-0.0779127831043897,1.43955621809662e-13
"SP140L",-0.0780197955662546,1.33330460048999e-13
"SUN2",-0.078054517750287,1.30051452049602e-13
"LPCAT1",-0.078154126775684,1.21078210360596e-13
"FCAR",-0.0781771406524423,1.19093156717867e-13
"CARD8-AS1",-0.0782449389098935,1.13429258750342e-13
"AC009093.2",-0.0784548740733827,9.75179651998413e-14
"MAPK1",-0.0785492421952592,9.11008516490783e-14
"CARD9",-0.0785831849274927,8.88957239728705e-14
"HOXA1",-0.0786864051067024,8.25072485200263e-14
"AKNA",-0.0788358101624227,7.4052128514905e-14
"SYT17",-0.0789200689338691,6.9665616837137e-14
"MKNK2",-0.079066889242238,6.2624303598763e-14
"PARVG",-0.0790715807503382,6.2411242189355e-14
"HECW2",-0.0790747801877663,6.2266350886424e-14
"OAZ2",-0.0790803900062768,6.20130995661424e-14
"CAPN2",-0.0792377746446237,5.5306510211412e-14
"H2AFZ",-0.0792443365104949,5.50429500890867e-14
"SIPA1L1",-0.0792457255935386,5.4987315530207e-14
"CKS1B",-0.0797024095258189,3.9397116516208e-14
"NSD1",-0.0797946850395419,3.68220642148761e-14
"HIVEP1",-0.0798221654560731,3.60876949024597e-14
"TRIM69",-0.0799116857385701,3.37938698312947e-14
"MS4A2",-0.0799260118874457,3.34403410024386e-14
"TNFAIP8L2",-0.0800842109456301,2.977027609157e-14
"RPL27A",-0.0801490959393652,2.83822664451118e-14
"SLC12A9",-0.0802298675256999,2.67430704099923e-14
"AC109597.2",-0.0803215890531811,2.49943606577862e-14
"CALHM2",-0.0804712230458526,2.23799214671575e-14
"AC096667.1",-0.0804805496704698,2.22261820428831e-14
"PNMA5",-0.080954897557984,1.56371666507286e-14
"NBPF14",-0.0809624095859691,1.55500801629995e-14
"PTGES3",-0.080979089878449,1.53584087964249e-14
"C4orf3",-0.0809803378351246,1.53441624730588e-14
"VRK2",-0.0809830754222096,1.53129564663891e-14
"ITSN2",-0.0810944523136802,1.40949487130527e-14
"PPP1R10",-0.0811593709023887,1.34295127908641e-14
"AC092490.1",-0.0812373027385121,1.26714120629497e-14
"CD53",-0.0812394755731189,1.26508901253935e-14
"KCNE3",-0.0813328299636004,1.17993947400675e-14
"TRIM14",-0.0814120108637833,1.11215684836191e-14
"SIRT7",-0.0814221354594134,1.10377080810773e-14
"UPF2",-0.0814448972774536,1.08514405187373e-14
"SIK3",-0.0815028115957671,1.03913401826577e-14
"CPA3",-0.0815987543469874,9.67100770672344e-15
"LY6E-DT",-0.0817395453153849,8.70206494505289e-15
"NOD2",-0.0818382435921759,8.08042753556691e-15
"AL158212.5",-0.0818590421368231,7.95511650602042e-15
"AFTPH",-0.0821469032591272,6.40510632333207e-15
"AL162586.2",-0.0821559712981131,6.36145040465404e-15
"AL021155.5",-0.0824402668081797,5.1318376173679e-15
"STAG2",-0.0825397651174256,4.75938244370062e-15
"MYO15B",-0.0825689993069389,4.65509869544741e-15
"PAIP2",-0.0827151010351538,4.166706401938e-15
"ZNRD1",-0.082747023767314,4.06690667822249e-15
"TRIM21",-0.0829150829999842,3.57906299933591e-15
"MPP7",-0.0832342576371885,2.80588379041663e-15
"ESRRA",-0.0832681724602648,2.73410236753549e-15
"KDM6B",-0.0832981755106763,2.67210951600308e-15
"TAP2",-0.0833136980648874,2.64058186209833e-15
"ZNF687-AS1",-0.0833208698755152,2.62613926675129e-15
"AL355312.4",-0.0833316735366018,2.60452955343346e-15
"RNF126",-0.0835617219249451,2.18378276671538e-15
"ARAP1",-0.0835791644755005,2.15476114787493e-15
"SETX",-0.0837322729140424,1.91578099250748e-15
"MAP3K8",-0.083939977820979,1.63282858642584e-15
"YPEL2",-0.0840043101885047,1.55385103564438e-15
"KDM5A",-0.0840450210961215,1.50582870899349e-15
"TNFRSF14",-0.0842903824119077,1.24585628005228e-15
"KREMEN2",-0.084369240910689,1.17209899808262e-15
"IFI30",-0.0844425468981802,1.10740095760002e-15
"C2CD4B",-0.0845915657747523,9.86532478272406e-16
"PNPLA8",-0.0846209689874361,9.64267001654779e-16
"RPS15",-0.0847324530621827,8.84253143666983e-16
"DDX60",-0.0848179635937815,8.27347010815545e-16
"TLR1",-0.0849224108264226,7.6271492094352e-16
"ARHGAP25",-0.0849543489760085,7.4396375032429e-16
"RMC1",-0.0850298474013071,7.01424667112315e-16
"KIAA1109",-0.0851353242900364,6.45980369636206e-16
"RPL24",-0.0852355025954972,5.97329009282383e-16
"DDX3Y",-0.0852740471497205,5.79587593527563e-16
"MCL1",-0.0853303247808007,5.54612572637618e-16
"VPS53",-0.0854771716175504,4.94329226176462e-16
"UBXN11",-0.0855972098663101,4.49886683606091e-16
"ERBIN",-0.0857297877432648,4.05368721020045e-16
"ARPC1A",-0.085937196045757,3.44283973957788e-16
"RSBN1L",-0.0861223050212936,2.97486248805187e-16
"NXF1",-0.0861623914729464,2.88209764854395e-16
"SMAD3",-0.0861676128851744,2.87022648588326e-16
"HSPA6",-0.0861899717155908,2.81993511090904e-16
"TRA2B",-0.0864302866459238,2.33131665387038e-16
"NOP53",-0.0864534522642863,2.28888108103795e-16
"PGGHG",-0.0864876619289008,2.22760333630466e-16
"CALCOCO2",-0.0866403373158176,1.9732606058156e-16
"NLRC4",-0.0868239344281057,1.70508317172325e-16
"AL158212.2",-0.0869969812386379,1.48535670040634e-16
"GPR132",-0.0870367425762865,1.43895548108126e-16
"ANKRD22",-0.0870850682143657,1.38448016006951e-16
"CCDC57",-0.0871020037104629,1.36587476010142e-16
"PLPPR2",-0.0872516473933442,1.21183136685901e-16
"CLEC12B",-0.0872524139771837,1.21108811211898e-16
"BORCS8",-0.0873068922344889,1.15940275293337e-16
"MARCH1",-0.0873626294358441,1.1087741811818e-16
"HCP5",-0.0877000901598669,8.45625047388745e-17
"ADRB2",-0.0877947367733573,7.83603020578428e-17
"C1RL-AS1",-0.0881016085816869,6.11776662236834e-17
"DUSP2",-0.0881707640141196,5.7851576580446e-17
"PIGX",-0.08828203750434,5.28703257944046e-17
"NT5DC4",-0.0886749515141888,3.84366711412083e-17
"PTGER4",-0.0887193200590587,3.70741921447831e-17
"AC104695.4",-0.0887573734796236,3.59436675418684e-17
"RAB27A",-0.0887667418462715,3.56706012711766e-17
"KRAS",-0.0890519819556807,2.82686535650198e-17
"FAM43A",-0.0890963130617104,2.72632992010965e-17
"AC018755.4",-0.089128748853351,2.65501341296003e-17
"AC018607.1",-0.0892792914033998,2.34738226065151e-17
"TRIR",-0.089321241692123,2.268111079069e-17
"ETV7",-0.0896185102500315,1.77722670807259e-17
"CDYL2",-0.0896436063701872,1.74094373920631e-17
"RPIA",-0.0896521265376405,1.72879256591937e-17
"SEZ6L",-0.0896754442783915,1.69596379711173e-17
"AL391807.1",-0.0897791098090073,1.55730503558197e-17
"P2RY2",-0.0897990750351947,1.53191486324865e-17
"SHKBP1",-0.0898733479771724,1.44099577887687e-17
"DENND6B",-0.089906618734548,1.40201510040233e-17
"C12orf57",-0.0899940132346339,1.30450894893343e-17
"PBX2",-0.0900600475620617,1.23530127652329e-17
"CSRNP1",-0.0901806823423738,1.11809658872154e-17
"TBCB",-0.0902330113195605,1.07073395952008e-17
"DDX21",-0.090252385850234,1.05370506934529e-17
"FAM118A",-0.0903022462072373,1.01110031413889e-17
"TMEM63C",-0.0903083691082811,1.00598703353502e-17
"PDLIM5",-0.0904252521909223,9.13127834141944e-18
"APOBEC3C",-0.0905559574617471,8.1928115746917e-18
"FAM157C",-0.0905954426167283,7.92850935001087e-18
"RNF213-AS1",-0.0906175549145558,7.78419016721968e-18
"GIMAP5",-0.0907373514310918,7.04623899255315e-18
"GRASP",-0.0908634554458098,6.34399157278404e-18
"OGDH",-0.0908831260342925,6.24086439137641e-18
"APOBEC3D",-0.0910155498178223,5.58839525858001e-18
"CDK2AP2",-0.0910167374019846,5.5828597198668e-18
"ITLN1",-0.0912839220588249,4.46563329151292e-18
"CEP164",-0.0914153452693389,4.00018498643224e-18
"PCSK7",-0.0916798342430621,3.20383314386882e-18
"ADORA2A",-0.0920436083059123,2.35839974739705e-18
"RPL23A",-0.0921224328573611,2.20657130536414e-18
"AC007728.2",-0.0921976627802122,2.0706825074438e-18
"FRAT1",-0.0923857161307436,1.76608837399256e-18
"SPATA13",-0.0925613062460574,1.5218254570324e-18
"UQCRB",-0.0926557317309494,1.40458981778441e-18
"LIMD1",-0.0927436474533575,1.30347497079317e-18
"AC100803.4",-0.0927957292777107,1.24700037737594e-18
"C10orf105",-0.0928754173755608,1.16523495420989e-18
"AL353807.5",-0.0930326746838518,1.01910006567983e-18
"AC079630.1",-0.0931155588446697,9.49520384586643e-19
"MEF2C",-0.0931566215780645,9.16808280522961e-19
"PHYKPL",-0.0931863515003941,8.9382135111667e-19
"RBCK1",-0.0932763991745735,8.27613876002699e-19
"ABHD3",-0.0937412375400581,5.55627545271686e-19
"P2RY10",-0.0938165584204616,5.20791407624338e-19
"ADAMTSL4",-0.094093770237475,4.10182807100618e-19
"PAQR7",-0.0940961334811834,4.09347567989256e-19
"SHOC2",-0.0941389077659112,3.94517015744439e-19
